1756791657.785105 0.357674 0.021119 0.008434 -0.105444 -0.019651 0.005895 0.994214
1756791657.885241 0.392397 0.025792 0.015576 -0.105263 -0.023013 0.004901 0.994166
1756791657.952134 0.422021 0.032022 0.013724 -0.108447 -0.022847 0.003841 0.993832
1756791658.018862 0.449768 0.037072 0.012884 -0.113845 -0.020707 0.002343 0.993280
1756791658.085626 0.476585 0.038421 0.013646 -0.118338 -0.019082 0.001682 0.992789
1756791658.185894 0.510428 0.041133 0.012610 -0.119112 -0.015927 -0.000063 0.992753
1756791658.252488 0.534022 0.042082 0.012275 -0.117190 -0.017684 0.000769 0.992952
1756791658.352752 0.570045 0.041017 0.012406 -0.110922 -0.019801 0.002265 0.993629
1756791658.419617 0.593911 0.040333 0.013683 -0.107639 -0.022248 0.002461 0.993938
1756791658.486245 0.616693 0.040104 0.015460 -0.101710 -0.025447 0.002878 0.994484
1756791658.552988 0.638567 0.036673 0.018340 -0.098312 -0.027710 0.003672 0.994763
1756791658.619896 0.665707 0.037135 0.019711 -0.099996 -0.028422 0.002818 0.994578
1756791658.719980 0.700064 0.041071 0.013535 -0.097657 -0.021908 0.003066 0.994974
1756791658.786783 0.727876 0.043290 0.007888 -0.096954 -0.013279 0.003043 0.995196
1756791658.853620 0.756717 0.047521 0.005850 -0.102364 -0.007049 0.000227 0.994722
1756791658.920229 0.788576 0.052859 0.003889 -0.109636 -0.001667 -0.004347 0.993961
1756791658.987110 0.823137 0.054332 0.005415 -0.117200 -0.002514 -0.011913 0.993034
1756791659.054022 0.859656 0.056142 0.004008 -0.123451 -0.004961 -0.019258 0.992151
1756791659.120624 0.872773 0.055528 0.013119 -0.121960 -0.010394 -0.027195 0.992108
1756791659.220857 0.914240 0.065932 0.022949 -0.123507 -0.013659 -0.040476 0.991424
1756791659.287485 0.948991 0.064968 0.022336 -0.120711 -0.013013 -0.050884 0.991297
1756791659.387736 0.980531 0.059324 0.032272 -0.122915 -0.018738 -0.061770 0.990316
1756791659.454679 1.004087 0.053554 0.035400 -0.120761 -0.020383 -0.072105 0.989850
1756791659.554738 1.042295 0.040366 0.041387 -0.116025 -0.017767 -0.089073 0.989085
1756791659.621377 1.067931 0.032584 0.040109 -0.113690 -0.013205 -0.098109 0.988572
1756791659.721700 1.109876 0.020163 0.040452 -0.102978 -0.009720 -0.113045 0.988191
1756791659.788376 1.130182 0.017157 0.036871 -0.104046 -0.007900 -0.122714 0.986941
1756791659.888599 1.163733 0.006714 0.037276 -0.104851 -0.006117 -0.138754 0.984742
1756791659.955244 1.191914 -0.001968 0.036884 -0.102700 -0.008552 -0.148914 0.983465
1756791660.022615 1.215490 -0.008299 0.037760 -0.101269 -0.011598 -0.160169 0.981813
1756791660.088878 1.234853 -0.013867 0.040437 -0.099868 -0.015941 -0.171005 0.980066
1756791660.188999 1.267759 -0.029525 0.044325 -0.098944 -0.018131 -0.186202 0.977349
1756791660.255657 1.288480 -0.037597 0.049560 -0.100362 -0.020063 -0.193957 0.975657
1756791660.356001 1.318423 -0.044860 0.056864 -0.105512 -0.025889 -0.202838 0.973167
1756791660.422748 1.337558 -0.047940 0.063744 -0.109394 -0.029244 -0.204124 0.972374
1756791660.489483 1.363337 -0.056189 0.065022 -0.109370 -0.029376 -0.204813 0.972228
1756791660.556223 1.386759 -0.066920 0.067749 -0.104292 -0.028350 -0.203717 0.973046
1756791660.622996 1.410626 -0.081280 0.067329 -0.098666 -0.028456 -0.203658 0.973642
1756791660.723036 1.446520 -0.099108 0.070856 -0.093309 -0.025098 -0.206867 0.973586
1756791660.789985 1.470175 -0.106911 0.075601 -0.094730 -0.027054 -0.207058 0.973356
1756791660.890125 1.503770 -0.117890 0.079262 -0.096848 -0.028968 -0.209378 0.972596
1756791660.956870 1.527858 -0.127146 0.079871 -0.096146 -0.028435 -0.209889 0.972571
1756791661.023748 1.554087 -0.140022 0.080118 -0.094485 -0.028480 -0.209858 0.972739
1756791661.090503 1.577558 -0.151225 0.081989 -0.089519 -0.026324 -0.208841 0.973488
1756791661.190785 1.613501 -0.173360 0.084403 -0.083813 -0.024972 -0.209257 0.973942
1756791661.257573 1.635897 -0.183926 0.085041 -0.083806 -0.023979 -0.211553 0.973472
1756791661.357626 1.667734 -0.194916 0.088058 -0.088343 -0.025990 -0.213363 0.972623
1756791661.424463 1.689413 -0.205666 0.090581 -0.088084 -0.022968 -0.215442 0.972265
1756791661.491114 1.717289 -0.220561 0.089605 -0.082739 -0.018058 -0.214882 0.972961
1756791661.557859 1.745084 -0.233903 0.092183 -0.076467 -0.014402 -0.214563 0.973606
1756791661.624734 1.802909 -0.260716 0.082550 -0.073155 -0.013518 -0.215258 0.973719
1756791661.724873 1.807039 -0.259518 0.096150 -0.075111 -0.018311 -0.214246 0.973715
1756791661.791618 1.827178 -0.267619 0.100467 -0.074553 -0.020213 -0.214484 0.973668
1756791661.891716 1.862402 -0.287076 0.102149 -0.067245 -0.017067 -0.214655 0.974223
1756791661.958625 1.889315 -0.303201 0.100007 -0.061300 -0.012190 -0.215338 0.974537
1756791662.058739 1.928293 -0.321346 0.099311 -0.056628 -0.008312 -0.216481 0.974608
1756791662.125502 1.952694 -0.331319 0.099169 -0.056644 -0.008640 -0.215650 0.974788
1756791662.225628 1.987565 -0.342379 0.103303 -0.057044 -0.009506 -0.215913 0.974698
1756791662.292621 2.013171 -0.353827 0.106998 -0.056439 -0.009597 -0.216141 0.974682
1756791662.392603 2.048228 -0.371276 0.107142 -0.053329 -0.007845 -0.216009 0.974902
1756791662.459513 2.072188 -0.382421 0.104981 -0.052225 -0.007658 -0.216831 0.974781
1756791662.526121 2.095478 -0.393010 0.105151 -0.051769 -0.008483 -0.216606 0.974849
1756791662.592880 2.119616 -0.404682 0.106109 -0.051603 -0.009049 -0.216385 0.974901
1756791662.692993 2.155774 -0.421871 0.108672 -0.052630 -0.009678 -0.216911 0.974724
1756791662.759891 2.182268 -0.434838 0.112023 -0.054021 -0.008948 -0.217547 0.974513
1756791662.859992 2.221164 -0.450478 0.111914 -0.053936 -0.007020 -0.217588 0.974524
1756791662.926769 2.242762 -0.466417 0.113177 -0.051344 -0.005572 -0.217525 0.974687
1756791663.026840 2.286452 -0.485661 0.109197 -0.046954 -0.001252 -0.217419 0.974948
1756791663.093757 2.301976 -0.493375 0.112872 -0.045237 0.000683 -0.218385 0.974813
1756791663.160542 2.324835 -0.503684 0.113632 -0.044187 0.002800 -0.218217 0.974895
1756791663.227403 2.348473 -0.513697 0.113740 -0.043690 0.004270 -0.218420 0.974867
1756791663.294107 2.376713 -0.527539 0.113303 -0.044158 0.006124 -0.218806 0.974749
1756791663.394111 2.416469 -0.546415 0.112888 -0.043736 0.008610 -0.218564 0.974804
1756791663.461003 2.442650 -0.559342 0.113347 -0.042854 0.009018 -0.218692 0.974811
1756791663.527755 2.464593 -0.567203 0.113338 -0.041484 0.010036 -0.218769 0.974843
1756791663.594511 2.489869 -0.577806 0.115783 -0.041784 0.011368 -0.220220 0.974489
1756791663.694812 2.530944 -0.597035 0.115616 -0.043443 0.016083 -0.219747 0.974456
1756791663.761532 2.544021 -0.600762 0.114727 -0.043218 0.019748 -0.219392 0.974479
1756791663.861654 2.587686 -0.619531 0.115504 -0.042450 0.022330 -0.220128 0.974291
1756791663.928397 2.605217 -0.629557 0.116222 -0.042228 0.024707 -0.219789 0.974320
1756791663.995305 2.630640 -0.638080 0.116863 -0.041942 0.026619 -0.220291 0.974168
1756791664.061895 2.655364 -0.649512 0.116283 -0.042052 0.026872 -0.220274 0.974161
1756791664.128768 2.680352 -0.660889 0.118629 -0.041936 0.027464 -0.220039 0.974202
1756791664.195529 2.703661 -0.672396 0.119379 -0.042231 0.026564 -0.220128 0.974194
1756791664.262295 2.728401 -0.681246 0.120379 -0.042719 0.025676 -0.220152 0.974191
1756791664.362541 2.763105 -0.697706 0.122431 -0.042918 0.022467 -0.220203 0.974251
1756791664.429157 2.784388 -0.707406 0.122965 -0.042939 0.020524 -0.219796 0.974384
1756791664.496007 2.807772 -0.718067 0.121222 -0.043679 0.018986 -0.220290 0.974271
1756791664.562755 2.830402 -0.727527 0.120556 -0.044646 0.018167 -0.219912 0.974328
1756791664.629868 2.853724 -0.737498 0.121645 -0.045236 0.016005 -0.220027 0.974313
1756791664.729647 2.890147 -0.752619 0.122720 -0.046309 0.013136 -0.220149 0.974278
1756791664.796534 2.914658 -0.764483 0.122782 -0.048018 0.011731 -0.220156 0.974211
1756791664.896626 2.944315 -0.778381 0.120535 -0.050075 0.008493 -0.220044 0.974167
1756791664.963378 2.974853 -0.788650 0.126555 -0.051194 0.006838 -0.219886 0.974157
1756791665.030384 3.000094 -0.798992 0.125953 -0.051174 0.005034 -0.219907 0.974165
1756791665.096674 3.024617 -0.810171 0.125527 -0.049946 0.003884 -0.219747 0.974270
1756791665.197129 3.055265 -0.825372 0.124939 -0.049087 0.003226 -0.219665 0.974334
1756791665.263881 3.082987 -0.837669 0.124880 -0.049137 0.003283 -0.219965 0.974264
1756791665.364048 3.128154 -0.851784 0.117314 -0.048693 0.001740 -0.218234 0.974679
1756791665.430677 3.145053 -0.863460 0.120879 -0.047887 0.000380 -0.216903 0.975018
1756791665.497640 3.168225 -0.872739 0.121909 -0.048138 -0.000224 -0.213752 0.975701
1756791665.564387 3.194060 -0.884147 0.120694 -0.049031 -0.000857 -0.209966 0.976478
1756791665.631140 3.219211 -0.895386 0.121890 -0.049862 -0.000776 -0.206337 0.977209
1756791665.731247 3.253196 -0.906962 0.121736 -0.049453 -0.000321 -0.200620 0.978420
1756791665.798011 3.277506 -0.915830 0.124210 -0.048961 -0.001372 -0.198232 0.978931
1756791665.898246 3.305981 -0.924278 0.126202 -0.048352 -0.001498 -0.194410 0.979727
1756791665.965022 3.333990 -0.933501 0.125515 -0.048600 -0.000696 -0.191477 0.980293
1756791666.031763 3.359374 -0.942150 0.124174 -0.048565 0.000053 -0.188728 0.980828
1756791666.098508 3.387694 -0.953001 0.123654 -0.049287 0.000880 -0.187628 0.981002
1756791666.198732 3.428520 -0.965012 0.125642 -0.049585 0.002012 -0.183995 0.981674
1756791666.265516 3.446286 -0.970756 0.129388 -0.049149 0.001960 -0.181886 0.982089
1756791666.365687 3.483814 -0.984288 0.130064 -0.047159 0.000526 -0.177357 0.983016
1756791666.432549 3.508581 -0.993124 0.129819 -0.046343 -0.000391 -0.175006 0.983476
1756791666.499160 3.528380 -1.000020 0.132586 -0.046072 -0.000039 -0.172601 0.983914
1756791666.566020 3.552012 -1.006357 0.133570 -0.046189 0.000515 -0.170249 0.984318
1756791666.632763 3.579958 -1.014521 0.134656 -0.045871 0.000259 -0.168892 0.984567
1756791666.732890 3.616172 -1.027182 0.134331 -0.045506 0.000603 -0.166827 0.984935
1756791666.799667 3.637608 -1.033325 0.137688 -0.046888 0.000916 -0.164938 0.985188
1756791666.899898 3.674948 -1.045467 0.136538 -0.048415 0.000454 -0.161591 0.985669
1756791666.966646 3.707746 -1.027531 0.103646 -0.050351 -0.001277 -0.160089 0.985817
1756791667.033441 3.728067 -1.060200 0.143480 -0.050936 0.000118 -0.156893 0.986301
1756791667.100259 3.754355 -1.066096 0.144882 -0.051798 -0.000238 -0.155167 0.986529
1756791667.200410 3.792053 -1.074434 0.143989 -0.053324 0.000187 -0.151054 0.987086
1756791667.267143 3.820738 -1.078383 0.144899 -0.053347 0.000279 -0.148519 0.987470
1756791667.367280 3.859430 -1.085708 0.144499 -0.053277 -0.001067 -0.143813 0.988169
1756791667.434141 3.888254 -1.089618 0.144457 -0.052755 -0.003044 -0.140824 0.988623
1756791667.533973 3.923049 -1.098108 0.146097 -0.052652 -0.004434 -0.136190 0.989273
1756791667.601024 3.946771 -1.103117 0.145568 -0.052954 -0.006282 -0.133480 0.989616
1756791667.701155 3.983904 -1.110397 0.147238 -0.052241 -0.007954 -0.127984 0.990367
1756791667.767901 4.004288 -1.116570 0.145505 -0.051853 -0.007795 -0.123886 0.990910
1756791667.868022 4.045375 -1.122239 0.149443 -0.051347 -0.006510 -0.117588 0.991713
1756791667.934910 4.069481 -1.126311 0.148579 -0.051027 -0.006475 -0.114059 0.992142
1756791668.001705 4.094454 -1.132407 0.151212 -0.050342 -0.006609 -0.112393 0.992366
1756791668.068470 4.116642 -1.140281 0.151884 -0.049882 -0.006675 -0.110671 0.992582
1756791668.135349 4.141680 -1.144742 0.153698 -0.049896 -0.007951 -0.110666 0.992572
1756791668.235501 4.179642 -1.149440 0.155858 -0.049854 -0.006099 -0.108129 0.992867
1756791668.302183 4.206956 -1.154364 0.157495 -0.049787 -0.007184 -0.108306 0.992844
1756791668.402270 4.243757 -1.165173 0.158531 -0.048484 -0.007170 -0.108325 0.992907
1756791668.469145 4.269644 -1.168927 0.160133 -0.048514 -0.007300 -0.107907 0.992950
1756791668.535869 4.297890 -1.175882 0.160115 -0.048704 -0.007865 -0.108006 0.992925
1756791668.602614 4.320154 -1.181292 0.160297 -0.049584 -0.008984 -0.107558 0.992921
1756791668.702783 4.353103 -1.188260 0.161692 -0.050650 -0.009855 -0.107133 0.992905
1756791668.769522 4.380125 -1.193171 0.163761 -0.050953 -0.010331 -0.105828 0.993024
1756791668.869681 4.419785 -1.200313 0.165345 -0.050752 -0.010298 -0.105065 0.993116
1756791668.936589 4.445878 -1.204094 0.163645 -0.050838 -0.010709 -0.104811 0.993134
1756791669.036741 4.487063 -1.207904 0.164187 -0.050370 -0.010812 -0.104898 0.993148
1756791669.103584 4.517882 -1.216717 0.165499 -0.049205 -0.011064 -0.104628 0.993232
1756791669.203214 4.557158 -1.223621 0.171705 -0.049708 -0.012325 -0.103191 0.993342
1756791669.270393 4.577428 -1.227043 0.175631 -0.049933 -0.013785 -0.102415 0.993392
1756791669.370460 4.617827 -1.231111 0.178982 -0.050879 -0.017152 -0.100501 0.993487
1756791669.437373 4.644705 -1.234403 0.182643 -0.050792 -0.017938 -0.100257 0.993502
1756791669.537463 4.673305 -1.240660 0.185484 -0.049389 -0.017732 -0.098061 0.993796
1756791669.604278 4.697429 -1.246539 0.187004 -0.048223 -0.016427 -0.097789 0.993902
1756791669.704404 4.739738 -1.254993 0.188203 -0.046400 -0.015379 -0.097145 0.994069
1756791669.771228 4.768283 -1.261183 0.185414 -0.045590 -0.014655 -0.096753 0.994156
1756791669.871248 4.804100 -1.269076 0.185502 -0.045679 -0.014725 -0.093504 0.994462
1756791669.938019 4.819729 -1.274037 0.190572 -0.046628 -0.013109 -0.089480 0.994810
1756791670.038324 4.868911 -1.275301 0.186250 -0.044345 -0.011936 -0.080172 0.995723
1756791670.104875 4.881604 -1.279474 0.191661 -0.043449 -0.009838 -0.074454 0.996229
1756791670.205247 4.916021 -1.278953 0.188058 -0.045150 -0.004476 -0.065537 0.996818
1756791670.271903 4.940260 -1.278914 0.187811 -0.045610 -0.001656 -0.058352 0.997252
1756791670.372240 4.981188 -1.279905 0.186638 -0.044481 -0.000455 -0.046220 0.997940
1756791670.438916 4.997322 -1.278476 0.186592 -0.043612 0.001524 -0.037199 0.998355
1756791670.539035 5.031449 -1.291680 0.194730 -0.043859 0.005775 -0.022961 0.998757
1756791670.605683 5.058884 -1.275874 0.182334 -0.043897 0.007802 -0.012266 0.998930
1756791670.706000 5.096754 -1.271489 0.181713 -0.043735 0.009638 0.006373 0.998976
1756791670.772783 5.120436 -1.269126 0.182234 -0.043557 0.012374 0.016529 0.998838
1756791670.873007 5.155775 -1.266902 0.183104 -0.041206 0.013754 0.030450 0.998592
1756791670.939665 5.177697 -1.264894 0.183694 -0.039839 0.015398 0.041302 0.998233
1756791671.039912 5.217487 -1.261881 0.184443 -0.039811 0.017302 0.040524 0.998235
1756791671.106668 5.245553 -1.259359 0.182968 -0.039631 0.019356 0.042928 0.998104
1756791671.206759 5.285707 -1.256812 0.181638 -0.038098 0.019804 0.043904 0.998113
1756791671.273524 5.310182 -1.254116 0.181816 -0.037627 0.019456 0.044921 0.998092
1756791671.373840 5.349390 -1.249057 0.181514 -0.037468 0.018705 0.045136 0.998103
1756791671.440691 5.374288 -1.245909 0.181558 -0.037574 0.018907 0.045779 0.998066
1756791671.507516 5.399721 -1.243534 0.180353 -0.037267 0.019574 0.045605 0.998072
1756791671.574163 5.423147 -1.243573 0.177963 -0.036848 0.020091 0.045623 0.998077
1756791671.640787 5.446481 -1.241196 0.176383 -0.036498 0.019476 0.046207 0.998075
1756791671.741033 5.485018 -1.239336 0.176275 -0.036542 0.018721 0.046887 0.998056
1756791671.807835 5.510778 -1.236347 0.174908 -0.036461 0.018502 0.047177 0.998049
1756791671.908107 5.543703 -1.240816 0.176355 -0.034682 0.019125 0.048295 0.998048
1756791671.974710 5.570329 -1.235796 0.175560 -0.034774 0.018367 0.048021 0.998072
1756791672.074912 5.607128 -1.229896 0.173499 -0.035776 0.017404 0.047974 0.998056
1756791672.141694 5.629600 -1.229820 0.172895 -0.036172 0.015921 0.048328 0.998049
1756791672.241812 5.664729 -1.223613 0.172755 -0.036491 0.014434 0.049198 0.998018
1756791672.308551 5.689536 -1.219981 0.172624 -0.035934 0.012932 0.048688 0.998084
1756791672.408773 5.739707 -1.207289 0.168701 -0.035042 0.011812 0.049437 0.998092
1756791672.475455 5.761519 -1.206843 0.169646 -0.034997 0.010819 0.049850 0.998085
1756791672.542350 5.785147 -1.205416 0.169729 -0.034893 0.010176 0.049957 0.998090
1756791672.609150 5.808412 -1.203482 0.170573 -0.034635 0.009861 0.050215 0.998089
1756791672.709261 5.846611 -1.197460 0.171350 -0.035600 0.007842 0.049453 0.998111
1756791672.776044 5.870153 -1.194590 0.169641 -0.036283 0.007305 0.050736 0.998026
1756791672.876299 5.896832 -1.188370 0.167529 -0.035099 0.004134 0.049876 0.998130
1756791672.943035 5.923257 -1.187178 0.167474 -0.033959 0.001818 0.049490 0.998195
1756791673.043166 5.964800 -1.183880 0.169228 -0.033336 -0.000688 0.050136 0.998186
1756791673.109964 5.982910 -1.181693 0.168410 -0.033091 -0.002712 0.049320 0.998231
1756791673.210087 6.020052 -1.174365 0.167452 -0.032289 -0.005052 0.050081 0.998210
1756791673.276927 6.044249 -1.172628 0.167510 -0.030736 -0.008226 0.049304 0.998277
1756791673.377053 6.081857 -1.164894 0.169264 -0.031144 -0.009923 0.049844 0.998222
1756791673.443906 6.104133 -1.159399 0.169727 -0.032969 -0.010588 0.048544 0.998221
1756791673.543889 6.141188 -1.154770 0.169810 -0.034545 -0.011925 0.048833 0.998138
1756791673.610675 6.164483 -1.154044 0.174813 -0.034175 -0.013064 0.048775 0.998139
1756791673.710858 6.201605 -1.150113 0.175210 -0.033172 -0.013285 0.049461 0.998137
1756791673.777670 6.227192 -1.148248 0.175587 -0.033184 -0.013560 0.048818 0.998164
1756791673.877770 6.262225 -1.145363 0.175525 -0.033127 -0.013892 0.049693 0.998118
1756791673.944540 6.290378 -1.141783 0.176378 -0.032426 -0.014293 0.049599 0.998140
1756791674.044635 6.325986 -1.137379 0.176428 -0.033410 -0.012630 0.049695 0.998126
1756791674.111548 6.358363 -1.132548 0.176651 -0.033319 -0.011660 0.048927 0.998178
1756791674.211637 6.395939 -1.128881 0.178634 -0.034950 -0.011488 0.049606 0.998091
1756791674.278422 6.420791 -1.127063 0.179818 -0.034473 -0.011773 0.049546 0.998107
1756791674.378524 6.457884 -1.122758 0.180931 -0.035128 -0.011926 0.049724 0.998074
1756791674.445425 6.485329 -1.118636 0.181733 -0.034660 -0.012623 0.049922 0.998072
1756791674.512335 6.508716 -1.117662 0.183519 -0.033227 -0.013484 0.050081 0.998101
1756791674.579085 6.531484 -1.116784 0.184802 -0.032828 -0.014651 0.050992 0.998052
1756791674.645665 6.554251 -1.115534 0.185559 -0.032249 -0.015203 0.051354 0.998044
1756791674.745794 6.595349 -1.109441 0.187370 -0.031854 -0.013729 0.051086 0.998092
1756791674.812652 6.621213 -1.107348 0.190366 -0.031300 -0.012615 0.051172 0.998120
1756791674.912790 6.660881 -1.101256 0.191634 -0.030232 -0.012730 0.052963 0.998058
1756791674.979668 6.688866 -1.098402 0.191972 -0.029776 -0.013055 0.054540 0.997982
1756791675.079685 6.727655 -1.092434 0.193018 -0.029978 -0.012387 0.056031 0.997902
1756791675.146547 6.752634 -1.089445 0.194373 -0.029689 -0.012034 0.055689 0.997934
1756791675.246957 6.792695 -1.084671 0.194972 -0.028367 -0.011062 0.056544 0.997936
1756791675.313427 6.818480 -1.082419 0.194036 -0.027039 -0.010641 0.056228 0.997995
1756791675.413532 6.857115 -1.079217 0.194086 -0.025556 -0.009794 0.056649 0.998019
1756791675.480393 6.883407 -1.074752 0.194130 -0.026490 -0.009566 0.055998 0.998034
1756791675.580573 6.921271 -1.067982 0.194342 -0.027578 -0.009466 0.056532 0.997975
1756791675.647436 6.946570 -1.065911 0.196004 -0.026117 -0.008862 0.056765 0.998007
1756791675.747813 6.983849 -1.060834 0.197920 -0.026200 -0.007293 0.056526 0.998031
1756791675.814529 7.010041 -1.058681 0.199186 -0.025977 -0.004949 0.055825 0.998090
1756791675.914424 7.047001 -1.055097 0.201904 -0.024898 -0.001223 0.056475 0.998093
1756791675.981195 7.072098 -1.051286 0.203296 -0.024697 -0.000855 0.055581 0.998148
1756791676.081459 7.112687 -1.046231 0.203477 -0.024314 0.001848 0.055720 0.998149
1756791676.147875 7.137474 -1.043364 0.201957 -0.022029 0.003566 0.055632 0.998202
1756791676.248337 7.174479 -1.040907 0.202113 -0.020423 0.006131 0.054857 0.998267
1756791676.314905 7.199538 -1.038503 0.202998 -0.020222 0.006892 0.054735 0.998272
1756791676.415192 7.248825 -1.047813 0.196747 -0.020160 0.008552 0.054299 0.998285
1756791676.482066 7.264531 -1.032435 0.201375 -0.020276 0.011283 0.056239 0.998148
1756791676.582206 7.309297 -1.026482 0.199145 -0.020448 0.012677 0.061002 0.997848
1756791676.648771 7.334425 -1.022723 0.200985 -0.019378 0.015842 0.064727 0.997589
1756791676.749019 7.380823 -1.014011 0.198032 -0.019985 0.019634 0.072184 0.996998
1756791676.815790 7.402423 -1.007010 0.198020 -0.021134 0.020490 0.079317 0.996415
1756791676.916042 7.437940 -0.998970 0.194195 -0.021851 0.021248 0.095025 0.995008
1756791676.982824 7.462153 -0.990802 0.192521 -0.022308 0.021106 0.106100 0.993881
1756791677.083054 7.497071 -0.977940 0.192887 -0.023191 0.021725 0.120661 0.992185
1756791677.149675 7.522248 -0.967887 0.191955 -0.025156 0.020422 0.129474 0.991053
1756791677.250244 7.552220 -0.951207 0.194283 -0.024330 0.015346 0.144653 0.989064
1756791677.316685 7.572609 -0.937310 0.197552 -0.024197 0.011020 0.156792 0.987274
1756791677.417096 7.607668 -0.924905 0.199219 -0.021994 0.009106 0.157474 0.987236
1756791677.483562 7.632881 -0.916489 0.197058 -0.018902 0.009792 0.166553 0.985803
1756791677.583808 7.669925 -0.896396 0.184299 -0.016974 0.022278 0.191564 0.981080
1756791677.650558 7.694263 -0.874577 0.173448 -0.022662 0.034487 0.208674 0.977114
1756791677.750812 7.729664 -0.851862 0.173268 -0.024195 0.038049 0.227533 0.972726
1756791677.817648 7.747425 -0.840413 0.172417 -0.018213 0.034313 0.243502 0.969122
1756791677.917681 7.771159 -0.818899 0.175318 -0.015732 0.032637 0.258110 0.965436
1756791677.984299 7.789659 -0.804249 0.173868 -0.019900 0.034964 0.263485 0.963824
1756791678.084684 7.824874 -0.780705 0.172123 -0.023375 0.038270 0.270217 0.961754
1756791678.151306 7.846904 -0.765820 0.170177 -0.025448 0.040708 0.276523 0.959807
1756791678.251559 7.877023 -0.744613 0.168234 -0.024367 0.041916 0.283022 0.957887
1756791678.318385 7.897773 -0.730439 0.168648 -0.032817 0.046276 0.284904 0.956876
1756791678.418432 7.930146 -0.698899 0.166195 -0.045081 0.054131 0.284644 0.956041
1756791678.485182 7.957113 -0.680714 0.165056 -0.046189 0.057065 0.284923 0.955735
1756791678.585435 7.993766 -0.661211 0.162127 -0.043746 0.055146 0.288336 0.954939
1756791678.652183 8.012765 -0.649077 0.159394 -0.041971 0.052480 0.287408 0.955448
1756791678.752303 8.043786 -0.629105 0.155515 -0.036702 0.046985 0.287618 0.955888
1756791678.819046 8.062866 -0.618931 0.154561 -0.032270 0.042463 0.287365 0.956335
1756791678.919303 8.097545 -0.599574 0.152424 -0.027123 0.036880 0.287688 0.956630
1756791678.986225 8.117347 -0.584041 0.150335 -0.027427 0.033726 0.287432 0.956814
1756791679.086177 8.142602 -0.561733 0.147127 -0.033517 0.034290 0.286633 0.956840
1756791679.152948 8.185950 -0.538675 0.139028 -0.035940 0.034253 0.287932 0.956363
1756791679.253128 8.192188 -0.519656 0.145077 -0.040338 0.034684 0.286653 0.956556
